,Statement,Link,Date
380,SC upholds dismissal of graft complaint vs ex-Marcos officials,https://www.rappler.com/nation/supreme-court-upholds-dismissal-graft-complaint-former-marcos-officials-marbella/,2023-02-17
381,Supporters urge Marcos to free Leila de Lima 6 years after her arrest,https://www.rappler.com/nation/supporters-urge-marcos-jr-free-leila-de-lima-years-after-arrest-2023/,2023-02-17
382,PH steps up West Philippine Sea patrols as tensions flare,https://www.rappler.com/nation/navy-coast-guard-step-up-patrols-west-philippine-sea-tensions-flare-february-2023/,2023-02-17
383,BuCor says Masungi Georeserve will be used as its headquarters,https://www.rappler.com/nation/bureau-corrections-says-masungi-georeserve-used-headquarters/,2023-02-17
384,WATCH: De Lima supporters hold Mass for her freedom,https://www.rappler.com/nation/video-leila-de-lima-supporters-hold-mass-end-detention-february-17-2023/,2023-02-17
385,Marcos campaign aides join ‘reorganized’ Malacañang communications arm,https://www.rappler.com/nation/marcos-jr-campaign-aides-join-malacanang-communications-arm/,2023-02-16
386,Chinese envoy meets with AFP chief Centino after laser incident in West PH Sea,https://www.rappler.com/nation/chinese-ambassador-meets-afp-chief-centino-laser-incident-west-philippine-sea/,2023-02-16
387,Proposed House resolution defending Duterte vs ICC ‘grave insult’ to drug war victims,https://www.rappler.com/nation/proposed-house-resolution-supporting-rodrigo-duterte-vs-icc-grave-insult-drug-war-victims/,2023-02-16
388,West PH Sea laser incident makes first test case for new PH-China communication line,https://www.rappler.com/nation/laser-incident-west-philippine-sea-test-case-new-philippines-china-communication-mechanism/,2023-02-16
389,"Gloria Arroyo, 18 other lawmakers urge House to ‘defend’ Duterte vs ICC",https://www.rappler.com/nation/gloria-arroyo-other-lawmakers-urge-house-defend-rodrigo-duterte-vs-icc/,2023-02-16
390,Netizens question DepEd’s priorities after Panatang Makabayan amendment,https://www.rappler.com/nation/filipinos-online-reaction-deped-panatang-makabayan-amendment-february-2023/,2023-02-16
391,UPCAT is back,https://www.rappler.com/nation/up-college-admission-test-back-2023/,2023-02-16
392,China laser incident vs PH fuels international support for 2016 Hague ruling,https://www.rappler.com/nation/china-laser-incident-vs-philippines-international-support-2016-hague-ruling-west-philippine-sea/,2023-02-15
393,3 cops tagged in Spanish businessman’s death surrender,https://www.rappler.com/nation/cops-tagged-death-spanish-businessman-diego-bello-lafuente-surrender/,2023-02-15
394,China downplays envoy’s summoning over laser incident in West PH Sea,https://www.rappler.com/nation/china-statement-marcos-jr-summoning-ambassador-laser-incident-west-philippine-sea-february-2023/,2023-02-15
395,"In the Philippines, animal lovers book Valentine’s dates with shelter dogs",https://www.rappler.com/nation/animal-lovers-book-valentines-dates-shelter-dogs/,2023-02-15
396,Marcos gets ‘very good’ satisfaction rating in end 2022 – SWS,https://www.rappler.com/nation/marcos-sws-december-2022-survey/,2023-02-14
397,Marcos summons China envoy over laser incident,https://www.rappler.com/nation/marcos-jr-summons-china-ambassador-actions-west-philippine-sea-february-14-2023/,2023-02-14
398,Marcos appoints geologist Carlos David as DENR undersecretary,https://www.rappler.com/nation/marcos-jr-appoints-carlos-primo-david-denr-undersecretary/,2023-02-14
399,Rappler Recap: Is the anti-bullying law still effective after 10 years?,https://www.rappler.com/nation/recap-is-anti-bullying-still-effective-years-after/,2023-02-14
400,IN PHOTOS: Mayors officiate mass weddings across the Philippines,https://www.rappler.com/nation/photos-local-government-units-officiate-mass-wedding-philippines-february-2023/,2023-02-14
401,"Who is Lilia Cruz, the woman implicated in smuggling  of onions, garlic?",https://www.rappler.com/nation/things-to-know-lilia-leah-matabang-cruz-implicated-onions-garlic-smuggling/,2023-02-14
402,36 Years: The SOGIE equality bill in the 19th Congress,https://www.rappler.com/nation/thirty-six-years-episode-interview-reyna-valmores/,2023-02-14
403,"Marcos, Zelenskiy talk ‘deepening of cooperation’ in first phone call",https://www.rappler.com/nation/marcos-zelenskiy-talk-deepening-of-cooperation-in-first-phone-call/,2023-02-14
404,US backs Philippines in laser dispute with China,https://www.rappler.com/nation/united-states-backs-philippines-laser-dispute-china/,2023-02-14
405,Rex Gatchalian says LGU experience prepared him to head DSWD,https://www.rappler.com/nation/dswd-rex-gatchalian-lgu-experience-valenzuela-mayor/,2023-02-14
406,LIVESTREAM: Day 2 of House inquiry into onions crisis,https://www.rappler.com/nation/livestream-house-resumes-investigation-onion-crisis-february-14-2023/,2023-02-13
407,"Bullying in schools underreported, says chair of Senate education panel",https://www.rappler.com/nation/bullying-schools-underreported-senate-hearing-february-13-2023/,2023-02-13
408,"Maharlika Fund, mandatory ROTC and NSTP tagged LEDAC-adopted bills under Marcos",https://www.rappler.com/nation/legislative-executive-development-addvisory-council-adopted-bills-under-marcos-jr-2023/,2023-02-13
409,House to continue charter change talks even as Marcos says it’s not a priority,https://www.rappler.com/nation/house-continue-charter-change-talks-even-marcos-jr-says-not-priority/,2023-02-13
410,China aims laser at Philippine Coast Guard ship in West PH Sea,https://www.rappler.com/nation/china-aims-laser-philippine-coast-guard-ship-west-philippine-sea-february-2023/,2023-02-13
411,Makabayan bloc challenges Maharlika fund at Supreme Court,https://www.rappler.com/nation/makabayan-bloc-petition-marcos-maharlika-fund-supreme-court/,2023-02-13
412,"After Japan trip, Marcos Cabinet to review, sort priority of foreign pledges",https://www.rappler.com/nation/national-news/marcos-jr-cabinet-review-sort-priority-foreign-pledges/,2023-02-13
413,"Marcos wants VFA with Japan ‘if it will protect PH fishermen, maritime territory’",https://www.rappler.com/nation/marcos-wants-military-access-deal-with-japan-protect-philippine-fishermen-maritime-territory/,2023-02-12
414,Marcos: Charter change ‘not a priority’,https://www.rappler.com/nation/ferdinand-marcos-jr-charter-change-not-priority/,2023-02-12
415,HIGHLIGHTS: Marcos visits Japan,https://www.rappler.com/nation/updates-marcos-jr-japan-visit-february-2023/,2023-02-12
416,Pascual: Now up to PH gov’t to make foreign investment pledges real,https://www.rappler.com/nation/alfredo-pascual-philippine-government-make-foreign-investment-pledges-real-marcos-jr-japan-visit-february-2023/,2023-02-12
417,"PH House donates $100,000 to Turkey earthquake victims",https://www.rappler.com/nation/philippines-donate-financial-aid-turkey-earthquake-victims/,2023-02-12
418,Rappler Talk: Rex Gatchalian gets down to work at DSWD,https://www.rappler.com/nation/interview-rex-gatchalian-vision-dswd/,2023-02-11
419,"Philippines, Japan moving in ‘general direction’ of VFA-like agreement – Romualdez",https://www.rappler.com/nation/romualdez-visiting-forces-agreement-general-direction-philippines-japan-security-ties/,2023-02-11
420,"Love you, bestie! 1 out of 3 Filipinos confessed love for a friend – SWS",https://www.rappler.com/nation/filipinos-love-life-social-weather-stations-survey-december-2022/,2023-02-11
421,De Lima camp will push again for bail to seek temporary release,https://www.rappler.com/nation/de-lima-camp-will-push-bail-seek-temporary-release-2023/,2023-02-10
422,Marcos names Bienvenido Rubio as new Customs chief,https://www.rappler.com/nation/marcos-appoints-bienvenido-rubio-customs/,2023-02-10
423,"After 160 years,  Ateneo basic education starts shift to full co-ed",https://www.rappler.com/nation/ateneo-transitions-basic-education-fully-co-ed-program-2023/,2023-02-10
424,"LIST: Japanese, PH entities sign 35 deals on various projects during Marcos visit",https://www.rappler.com/nation/list-japanese-philippine-companies-sign-deals-expand-investments-marcos-jr-visit/,2023-02-10
425,"Marcos invites Japan’s Emperor, Empress to Manila",https://www.rappler.com/nation/marcos-jr-invites-japan-emperor-naruhito-empress-masako-philippines/,2023-02-10
426,Marcos appoints NTC OIC Ella Blanca Lopez as full-time commissioner,https://www.rappler.com/nation/marcos-appointments-national-telecommunications-commission-february-2023/,2023-02-10
427,Katrina Enrile: JPE ‘sought forgiveness’ over Marcos ouster,https://www.rappler.com/nation/juan-ponce-enrile-forgiveness-marcos-katrina/,2023-02-10
428,Sandiganbayan clears Muntinlupa Mayor Biazon of bribery charge,https://www.rappler.com/nation/sandiganbayan-decision-ruffy-biazon-bribery-charge-february-2023/,2023-02-09
429,Marcos in Tokyo: Japan pledges P250-billion aid package for PH,https://www.rappler.com/nation/japan-pledges-billion-aid-package-philippines-marcos-jr-visit-2023/,2023-02-09
430,Marcos vows ‘ready pool’ of high-skilled seafarers for Japan,https://www.rappler.com/nation/marcos-jr-vows-ready-pool-high-skilled-seafarers-japan/,2023-02-09
431,"Fr. Regie Malicdem, longtime aide to Manila archbishops, named vicar general",https://www.rappler.com/nation/reginald-malicdem-named-vicar-general-archdiocese-manila/,2023-02-09
432,"Fire hits bus terminal in Cubao, Quezon City",https://www.rappler.com/nation/metro-manila/fire-bus-terminal-cubao-quezon-city-february-9-2023/,2023-02-09
433,Joblessness at 21.7% in the Philippines in 2022 – SWS,https://www.rappler.com/nation/joblessness-report-sws-survey-january-december-2022/,2023-02-09
434,"Marcos visit: PH, Japan ink 7 deals on infrastructure, defense, agriculture",https://www.rappler.com/nation/list-bilateral-agreements-signed-marcos-jr-japan-visit-2023/,2023-02-09
435,"Mothers, too, can be sued under VAWC law – Supreme Court",https://www.rappler.com/nation/supreme-court-ruling-mothers-can-be-sued-violence-against-women-children-law/,2023-02-09
436,SOGIE bill reverted to committee level as religious groups want to join Senate discussions,https://www.rappler.com/nation/sogie-bill-back-senate-panel-religious-groups-want-chance-participate-discussions-meetings/,2023-02-09
437,Rappler Recap: Why is President Marcos in Japan?,https://www.rappler.com/nation/recap-why-marcos-jr-in-japan-february-2023/,2023-02-09
438,At least 2 Filipinos hurt in Turkey quake – embassy,https://www.rappler.com/nation/filipinos-hurt-turkey-earthquake-february-9-2023/,2023-02-09
439,Flawed data? House probe on onions fiasco prompts more questions than answers,https://www.rappler.com/nation/house-probe-onion-fiasco-prompts-questions-answers/,2023-02-09
440,‘Walang kuwenta’: Filipinos online share their ROTC experiences,https://www.rappler.com/nation/filipinos-online-post-share-rotc-experiences/,2023-02-09
441,Philippine government deports 2 remaining fugitives back to Japan,https://www.rappler.com/nation/philippine-government-deports-remaining-fugitives-back-japan-february-8-2023/,2023-02-08
442,Supreme Court junks petition seeking actions from gov’t on Dengvaxia issue,https://www.rappler.com/nation/supreme-court-decision-petition-asking-government-actions-dengvaxia-issue/,2023-02-08
443,SC junks graft charges vs Enrile in relation to coco levy fund scam,https://www.rappler.com/nation/supreme-court-decision-graft-charge-enrile-coco-levy-fund-scam/,2023-02-08
444,89% of Filipinos satisfied with how democracy works – SWS,https://www.rappler.com/nation/filipinos-satisfied-how-demoracy-works-sws-survey-january-december-2022/,2023-02-08
445,Marcos: No formal talks yet on military access agreement with Japan,https://www.rappler.com/nation/marcos-formal-talks-military-access-agreement-japan/,2023-02-08
446,Sara Duterte is president of Southeast Asian education organization,https://www.rappler.com/nation/sara-duterte-president-southeast-asian-education-organization/,2023-02-08
447,Philippines appeals resumption of ICC probe,https://www.rappler.com/nation/office-solicitor-general-starts-appeal-icc-probe-drug-war-february-2023/,2023-02-08
448,Drama ensues as House revives SOGIE bill discussions,https://www.rappler.com/nation/drama-house-revives-sogie-bill-discussions/,2023-02-08
449,Marcos visits Japan seeking closer security ties,https://www.rappler.com/nation/marcos-jr-japan-visit-seeking-closer-security-ties/,2023-02-08
450,IN PHOTOS: Philippine disaster response team prepares to leave for Turkey,https://www.rappler.com/nation/photos-philippines-disaster-response-team-turkey-earthquake/,2023-02-08
451,Most Filipinos find pre-election surveys good for country – SWS,https://www.rappler.com/nation/most-filipinos-find-pre-election-survey-good-country-sws-survey-2022/,2023-02-08
452,Marcos endorses BIR campaign to pay ‘correct’ taxes but mum on family’s P203-B estate tax,https://www.rappler.com/nation/marcos-estate-tax-remains-unresolved-bir-tax-campaign-february-2023/,2023-02-08
453,"Marcos’ Japan trip seen to bring in P150-B in new investments, says envoy",https://www.rappler.com/nation/marcos-jr-japan-trip-bring-billions-new-investments-envoy/,2023-02-07
454,"Embrace change or grow obsolete, Manila archbishop warns church",https://www.rappler.com/nation/manila-archbishop-jose-cardinal-advincula-warns-church-embrace-change/,2023-02-07
455,"In 2022, more people felt poor in regions outside Metro Manila – SWS",https://www.rappler.com/nation/more-people-felt-poor-regions-than-metro-manila-sws-survey-january-december-2022/,2023-02-07
456,Pasay court junks cases vs remaining Japanese fugitives in PH,https://www.rappler.com/nation/pasay-court-decision-cases-remaining-japanese-fugitives-philippines-february-7-2023/,2023-02-07
457,EJK cases not discussed during Remulla’s meeting with UN rapporteur,https://www.rappler.com/nation/extrajudicial-killings-not-discussed-boying-remulla-meeting-un-rapporteur/,2023-02-07
458,‘Moderate your greed’: Romualdez vows House crackdown on onion smugglers,https://www.rappler.com/nation/romualdez-vows-house-crackdown-onion-smugglers/,2023-02-07
459,36 Years: The young activist,https://www.rappler.com/nation/thirty-six-years-episode-student-activist-rotc/,2023-02-07
460,"Even after death, Kian delos Santos remains a victim of injustice",https://www.rappler.com/newsbreak/in-depth/kian-delos-santos-remains-victim-injustice/,2023-02-07
461,PH government deports 2 Japanese fugitives tagged in serial robberies,https://www.rappler.com/nation/philippine-government-deports-japanese-fugitives-serial-robberies-february-7-2023/,2023-02-07
462,Philippine coast guard boosts presence in South China Sea,https://www.rappler.com/nation/philippine-coast-guard-boosts-presence-in-south-china-sea/,2023-02-06
463,"Marcos tells generals: Be ‘agile’ also in geopolitics, diplomacy",https://www.rappler.com/nation/marcos-military-agile-diplomacy-geopolitical-negotiations/,2023-02-06
464,House OKs bill halting mother tongue-based learning in kindergarten to Grade 3,https://www.rappler.com/nation/house-passes-bill-suspending-mother-tongue-based-learning-february-2023/,2023-02-06
465,Doctors debunk Galvez claim that ROTC ‘cures’ students’ mental health issues,https://www.rappler.com/nation/doctors-debunk-galvez-bato-claim-rotc-cure-mental-health/,2023-02-06
466,PH gov’t verifying latest incident with Chinese ships in West Philippine Sea,https://www.rappler.com/nation/government-verifying-incident-navy-vessel-chinese-ships-west-philippine-sea-february-2023/,2023-02-06
467,House passes bill seeking to beef up protection of freelance workers,https://www.rappler.com/nation/national-news/house-passes-bill-beef-up-protection-freelance-workers-february-2023/,2023-02-06
468,Term limits issue sparks debate during House charter change hearing,https://www.rappler.com/nation/house-charter-change-hearing-term-limit-debate-february-6-2023/,2023-02-06
469,Quezon lawmaker Mark Enverga named caretaker of Valenzuela’s 1st District,https://www.rappler.com/nation/house-designates-wilfrido-mark-enverga-caretaker-valenzuela-first-district/,2023-02-06
470,"UP professor, ex-union leader arrested over alleged violation of SSS remittance",https://www.rappler.com/nation/university-philippines-professor-ex-labor-leader-arrested-alleged-violation-sss-remittance-february-2023/,2023-02-06
471,"Bureau of Corrections sues Bantag for plunder, graft",https://www.rappler.com/nation/bureau-corrections-sues-bantag-malversation-graft/,2023-02-06
472,LIVE: Senate hearing on mandatory ROTC,https://www.rappler.com/nation/video-senate-hearing-mandatory-rotc/,2023-02-06
473,LIVE: House public consultation on charter change,https://www.rappler.com/nation/video-house-public-consultation-charter-change/,2023-02-06
474,Congress restores P1.56 billion for cancer funds in 2023 budget,https://www.rappler.com/nation/congress-restores-cancer-funds-2023-budget/,2023-02-05
475,What you need to know about Marcos’ visit to Japan,https://www.rappler.com/nation/things-to-know-marcos-japan-visit-february-2023/,2023-02-05
476,Sara Duterte didn’t mention plans for malnourished students – experts,https://www.rappler.com/nation/experts-say-sara-duterte-didnt-mention-plans-malnourished-students/,2023-02-05
477,Only 38% want local language as medium of instruction for Grades 1-3 – Pulse Asia,https://www.rappler.com/nation/grades-1-3-preferred-language-instruction-pulse-asia-survey/,2023-02-04
478,Galvez defends EDCA sites: ‘Not a cause for concern’,https://www.rappler.com/nation/carlito-galvez-statement-edca-sites-united-states/,2023-02-04
479,"SC: If SolGen conforms, private parties can now appeal criminal judgment",https://www.rappler.com/nation/supreme-court-decision-solgen-conformity-private-parties-appeal-criminal-judgment/,2023-02-04
480,NUJP: Philippine Star must clarify reported removal of columnist Mon Tulfo,https://www.rappler.com/nation/national-union-journalists-philippine-star-clarify-removal-columnist-ramon-tulfo/,2023-02-04
481,Gatchalian to DSWD regional directors: Be on top of your game,https://www.rappler.com/nation/rex-gatchalian-to-dswd-regional-directors-be-on-top-of-your-game/,2023-02-03
482,"Remulla: DOJ, NBI dealing with improper ‘autopsy’ of Kian delos Santos",https://www.rappler.com/nation/remulla-says-doj-nbi-dealing-kian-delos-santos-autopsy/,2023-02-03
483,LIST: First approved projects of NEDA chaired by Marcos,https://www.rappler.com/nation/list-first-approved-projects-neda-chaired-marcos/,2023-02-03
484,"Taguig court junks case vs Japanese fugitive, paving way for deportation",https://www.rappler.com/nation/taguig-court-decision-japanese-fugitive-fujita-deportation/,2023-02-03
485,"After 3 years, Filipino bishops phase out ‘oratio imperata’ vs COVID-19",https://www.rappler.com/nation/filipino-bishops-phase-out-oratio-imperata-covid-19-february-2023/,2023-02-03
486,Rappler Talk: Making sense of Sara Duterte’s education report,https://www.rappler.com/nation/interview-making-sense-sara-duterte-education-report-2023/,2023-02-03
487,Rappler Talk: Analyst Gregory Poling on US Defense Secretary Austin’s PH visit,https://www.rappler.com/nation/interview-greg-poling-united-states-defense-secretary-austin-visit-philippines-february-2023/,2023-02-02
488,Rappler Recap: New findings on the Kian delos Santos case,https://www.rappler.com/nation/recap-new-findings-kian-delos-santos-case-february-2023/,2023-02-02
489,‘Autop-silip’: New findings cast doubt on Kian delos Santos’ earlier autopsies,https://www.rappler.com/nation/new-findings-kian-delos-santos-body-autopsy-2023/,2023-02-02
490,Philippines to give US access to more military bases,https://www.rappler.com/nation/philippines-united-states-agree-new-sites-enhanced-defense-cooperation-agreement/,2023-02-02
491,Ex-DBM undersecretary walks free from 11 PDAF-related charges,https://www.rappler.com/nation/sandiganbayan-decision-ex-dbm-undersecretary-mario-relampagos-pdaf-related-charges/,2023-02-02
492,Azurin leads special body tasked to review records of erring cops,https://www.rappler.com/nation/names-facts-pnp-body-review-records-erring-cops/,2023-02-01
493,"National scientist, ex-CHED chair Angel Alcala dies",https://www.rappler.com/nation/national-scientist-ex-ched-chairperson-angel-alcala-dies/,2023-02-01
494,China coast guard patrolled West PH Sea almost every day in 2022,https://www.rappler.com/nation/china-coast-guard-patrols-presence-west-philippine-sea-2022/,2023-02-01
495,‘Independent’ 5-man committee gets first pass at PNP courtesy resignations,https://www.rappler.com/nation/committee-gets-first-pass-pnp-courtesy-resignations/,2023-02-01
496,"With ICC probe active, Canada urges PH to commit to international obligations",https://www.rappler.com/nation/with-icc-probe-active-canada-urges-philippines-commit-international-obligations/,2023-02-01
497,Gatchalian priority: Faster release of social welfare benefits by DSWD,https://www.rappler.com/nation/gatchalian-focus-ease-social-welfare-dswd-secretary/,2023-02-01
498,[WATCH] In the Public Square with John Nery: A new crackdown?,https://www.rappler.com/nation/in-the-public-square-john-nery-episode-new-crackdown/,2023-02-01
499,Probe sought over alleged overpriced DepEd cameras,https://www.rappler.com/nation/probe-sought-over-alleged-overpriced-deped-cameras/,2023-02-01
500,Austin’s Manila visit to bring deal on expanded base access – Philippine official,https://www.rappler.com/nation/austin-manila-visit-bring-deal-expanded-base-access/,2023-02-01
501,Sandiganbayan bars Marcoses from retaking forfeited assets,https://www.rappler.com/nation/sandiganbayan-decision-marcoses-retaking-forfeited-assets/,2023-02-01
502,Supreme Court voids SEC rules mandating accreditation of CPAs,https://www.rappler.com/nation/supreme-court-decision-sec-rule-accreditation-cpa/,2023-02-01
503,"US defense secretary arrives in PH, seeks to speed up EDCA implementation",https://www.rappler.com/nation/united-states-defense-secretary-austin-arrives-philippines-seeks-speed-up-edca-implementation/,2023-01-31
504,Last day of voter registration for 2023 barangay polls draws sizable crowds,https://www.rappler.com/nation/crowds-last-day-voter-registration-barangay-sk-elections-january-31-2023/,2023-01-31
505,Rex Gatchalian is Marcos’ new DSWD secretary,https://www.rappler.com/nation/rex-gatchalian-department-social-welfare-development-secretary/,2023-01-31
506,WATCH: Stories on the last day of voter registration in the Philippines,https://www.rappler.com/nation/video-stories-voter-registration-barangay-sk-elections-philippines-january-31-2023/,2023-01-31
507,"House approves bill condoning farmers’ unpaid loans from DA, DAR, others",https://www.rappler.com/nation/house-approves-bill-condoning-farmers-unpaid-loans-department-agriculture-agrarian-reform/,2023-01-31
508,House OKs bill lowering optional retirement age of gov’t workers to 56,https://www.rappler.com/nation/house-approves-bill-lowering-optional-retirement-government-workers/,2023-01-31
509,"WATCH: Duterte lays out education challenges, vows learning reforms",https://www.rappler.com/nation/video-sara-duterte-lays-out-challenges-vows-learning-reforms/,2023-01-31
510,Remulla: Some lawyers use ‘invented cases’ to hold Japanese in PH,https://www.rappler.com/nation/remulla-response-lawyers-invented-cases-hold-japanese-nationals-philippines/,2023-01-31
511,Vergeire: I am now ready to be appointed DOH secretary,https://www.rappler.com/nation/vergeire-says-ready-to-be-appointed-doh-secretary/,2023-01-31
512,49% of Filipinos believe life will improve in 2023 – SWS survey,https://www.rappler.com/nation/filipinos-optimistic-life-improve-2023-sws-survey-december-2022/,2023-01-31
513,36 Years: Claiming the terno,https://www.rappler.com/nation/36-years-claiming-the-terno/,2023-01-31
514,US-blacklisted Chinese firm vows ‘more investments’ in Philippines,https://www.rappler.com/nation/china-communications-construction-co-vows-more-investments-philippines/,2023-01-31
515,"Rappler Recap: Learning reforms, teachers’ welfare in Duterte’s education report",https://www.rappler.com/nation/recap-sara-duterte-basic-education-report-2023/,2023-01-30
516,Sara Duterte: Important lessons missing in K to 12 curriculum,https://www.rappler.com/nation/sara-duterte-report-k12-important-lessons-missing/,2023-01-30
517,Philippines eyes Kuwait bilateral meet over death of OFW,https://www.rappler.com/nation/philippine-kuwait-bilateral-meeting-jullebee-ranara/,2023-01-30
518,Marcos signs EO containing admin’s economic recovery ‘roadmap’,https://www.rappler.com/nation/marcos-eo-14-philippine-development-plan/,2023-01-30
519,"In education report, Sara Duterte puts a spotlight on teachers’ welfare",https://www.rappler.com/nation/sara-duterte-spotlight-teachers-welfare-education-report-2023/,2023-01-30
520,"In privilege speech, lawmaker laments crowded gov’t shelters for OFWs",https://www.rappler.com/nation/magsino-laments-crowded-government-shelters-overseas-filipinos/,2023-01-30
521,Gov’t designates as terrorist a community doctor who helped Lumad of Mindanao,https://www.rappler.com/nation/government-designates-community-doctor-natividad-castro-helped-lumad-terrorist/,2023-01-30
522,Enrile wants ‘interfering’ ICC arrested should they enter PH,https://www.rappler.com/nation/enrile-wants-icc-arrested-should-enter-philippines/,2023-01-30
523,Romualdez wants to give president power to suspend PhilHealth rate hike,https://www.rappler.com/nation/romualdez-wants-give-president-power-suspend-philhealth-rate-hike/,2023-01-30
524,"Army expects court martial vs Durante, 6 other soldiers after Plaza slay",https://www.rappler.com/nation/army-expects-court-martial-jesus-durante-soldiers-yvonette-chua-plaza-killing/,2023-01-29
525,PDRs: The innovative business tool that attacked media and chilled businesses,https://www.rappler.com/nation/pdrs-innovative-business-tool-attacked-media-chilled-businesses/,2023-01-28
526,[PODCAST] Kriminal: The first Filipino serial killer,https://www.rappler.com/newsbreak/podcasts-videos/kriminal-episode-juan-severino-mallari-first-filipino-serial-killer/,2023-01-28
527,Proposed ROTC program can be fully implemented in 5 years – Galvez,https://www.rappler.com/nation/galvez-proposed-rotc-program-timeline-full-implementation/,2023-01-28
528,ICC probe an opportunity for Marcos gov’t to demonstrate transparency – CHR,https://www.rappler.com/nation/chr-icc-probe-opportunity-marcos-government-demonstrate-transparency/,2023-01-28
529,"Comelec rejects Pimentel, Pacquiao appeal, affirms Cusi wing heads PDP-Laban",https://www.rappler.com/nation/comelec-rejects-pimentel-pacquiao-appeal-cusi-wing-heads-pdp-laban/,2023-01-27
530,PH’s next move: Appeal ICC’s decision to resume probe into drug war killings,https://www.rappler.com/nation/philippines-next-move-appeal-icc-decision-resume-probe-drug-war-warrants-stage/,2023-01-27
531,Rights groups see new light towards justice in ICC drug war probe resumption,https://www.rappler.com/nation/human-rights-groups-statements-icc-drug-war-probe-resumption/,2023-01-27
532,"Oui, oui: Marcos says yes to French state visit",https://www.rappler.com/nation/marcos-says-yes-french-state-visit/,2023-01-27
533,"After ICC’s latest move, Duterte says he won’t let ‘foreigners’ judge him",https://www.rappler.com/nation/duterte-response-icc-probe-drug-war-warrants-stage/,2023-01-27
534,"Cops, others urged to testify vs ‘most responsible’ in drug war killings as ICC probe resumes",https://www.rappler.com/nation/cops-urged-testify-against-most-responsible-drug-war-killings-international-criminal-court/,2023-01-27
535,Chances to locate missing Cessna plane now higher due to smaller search area,https://www.rappler.com/nation/chances-to-locate-missing-cessna-plane-now-higher-due-to-smaller-search-area/,2023-01-27
536,Bato dela Rosa says he’s ‘ready’ for ICC probe: ‘No more fears’,https://www.rappler.com/nation/dela-rosa-response-icc-probe-warrants-stage/,2023-01-27
537,Lawmaker wants House to look into automating barangay elections,https://www.rappler.com/nation/lawmaker-wants-house-look-automating-barangay-elections/,2023-01-27
538,ICC resumes investigation into Duterte drug war killings,https://www.rappler.com/nation/icc-warrants-stage-duterte-government-drug-war-killings/,2023-01-26
539,Army takes custody of ex-PSG chief Jesus Durante over Davao businesswoman’s slay,https://www.rappler.com/nation/army-takes-custody-jesus-durante-killing-businesswoman-yvonette-chua-plaza/,2023-01-26
540,Ex-cop tagged in Dacer-Corbito murder case arrested in Bulacan,https://www.rappler.com/nation/ex-cop-tagged-william-reed-dacer-corbito-murder-case-arrested/,2023-01-25
541,Dela Rosa irked by DND’s ‘real talk’ about mandatory ROTC,https://www.rappler.com/nation/dela-rosa-irked-department-national-defense-response-mandatory-rotc/,2023-01-25
542,"WATCH: Public, private schools urged to collaborate in addressing learning crisis",https://www.rappler.com/nation/video-public-private-schools-urged-collaborate-addressing-learning-crisis/,2023-01-25
543,"Erwin Tulfo says Marcos ‘easy to work with,’ but sometimes a ‘micromanager’",https://www.rappler.com/nation/erwin-tulfo-says-marcos-jr-easy-work-with-sometimes-micromanager/,2023-01-25
544,‘Kartel talaga’: Quimbo grills DA official on root of onion crisis,https://www.rappler.com/nation/quimbo-grills-department-agriculture-official-root-onion-crisis/,2023-01-25
545,2 killed in Bataan military plane crash,https://www.rappler.com/nation/military-plane-crash-pilar-bataan-january-25-2023/,2023-01-25
546,Dismissed PDEA Metro Manila chief surrenders to Eastern Visayas police,https://www.rappler.com/nation/tagged-drug-trade-ex-pdea-metro-manila-chief-erwin-ogario-surrenders/,2023-01-25
547,Rappler Talk: Erwin Tulfo after his Marcos Cabinet stint,https://www.rappler.com/nation/interview-erwin-tulfo-after-marcos-jr-cabinet-stint/,2023-01-25
548,Leonen: No-contact apprehension causes ‘wealth transfer’ from drivers to LGUs,https://www.rappler.com/nation/leonen-no-contact-apprehension-policy-wealth-transfer-sc-oral-arguments-january-2023/,2023-01-24
549,BuCor official Zulueta still a no-show in probe into Percy Lapid’s death,https://www.rappler.com/nation/bureau-corrections-zulueta-no-show-percy-lapid-death-probe-january-2023/,2023-01-24
550,36 Years: Where in the world is President Marcos?,https://www.rappler.com/nation/thirty-six-years-episode-president-ferdinand-marcos-jr-local-international-trips/,2023-01-24
551,Marcos defends cost of foreign trips: It’s about return on investment,https://www.rappler.com/nation/marcos-jr-defends-cost-foreign-trips-return-on-investment/,2023-01-24
552,Marcos wants Erwin Tulfo to stay in admin,https://www.rappler.com/nation/marcos-jr-wants-erwin-tulfo-stay-administration/,2023-01-24
553,"Marcos: I only consult the First Lady on legal, not policy matters",https://www.rappler.com/nation/marcos-only-consult-first-lady-legal-not-policy-matters/,2023-01-23
554,Marcos: It was Angping who asked for diplomatic post,https://www.rappler.com/nation/marcos-naida-angping-appointment-france/,2023-01-23
555,"Marcos keeps agri post, says some people will only listen to the President",https://www.rappler.com/nation/marcos-keeps-agri-post-says-some-people-only-listen-to-president/,2023-01-23
556,Lawmaker wants 10 individuals to face House probe into agri smuggling,https://www.rappler.com/nation/suansing-seeks-subpoena-individuals-large-scale-agriculture-smuggling-investigation/,2023-01-23
557,House OKs bill seeking to protect people’s freedom of religion,https://www.rappler.com/nation/house-approves-bill-seeking-protect-people-freedom-religion/,2023-01-23
