,Statement,Link,Date
1008,Senators thumb down Teves’ appeal to virtually join Senate probe on Degamo killing,https://mb.com.ph/2023/4/17/senators-thumb-down-teves-appeal-to-virtually-join-senate-probe-on-degamo-killing,18 days ago
1009,DILG taps PBA in govt’s 'all-out war' vs illegal drugs,https://mb.com.ph/2023/4/17/dilg-taps-pba-in-govt-s-all-out-war-vs-illegal-drugs,18 days ago
1010,Continued smuggling of billions of pesos worth of excisable products bothers Gatchalian,https://mb.com.ph/2023/4/17/continued-smuggling-of-billions-worth-of-excisable-products-bothers-gatchalian,18 days ago
1011,French Gates lecture inspires Romualdez to further push for women empowerment,https://mb.com.ph/2023/4/17/french-gates-lecture-inspires-romualdez-to-further-push-for-women-empowerment,18 days ago
1012,9 days left: SIM Registration 41.32% done — DICT,https://mb.com.ph/2023/4/17/9-days-left-sim-registration-41-32-done-dict,18 days ago
1013,3 provinces register over 20% Covid-19 positivity rate — OCTA,https://mb.com.ph/2023/4/17/3-provinces-register-over-20-covid-19-positivity-rate-octa,18 days ago
1014,Not once but twice? Barbers says deeper probe needed on PNP cover-up in Tondo drug raid,https://mb.com.ph/2023/4/17/not-once-but-twice-barbers-says-deeper-probe-needed-on-pnp-cover-up-in-tondo-drug-raid,18 days ago
1015,"Easterlies to bring partly cloudy weather, isolated rain showers across PH",https://mb.com.ph/2023/4/17/easterlies-to-bring-partly-cloudy-weather-isolated-rain-showers-across-ph,18 days ago
1016,Feast of Saint Expeditus on April 19,https://mb.com.ph/2023/4/17/feast-of-saint-expeditus-on-april-19-1,18 days ago
1017,"Rollout of eTravel system smooth, BI says",https://mb.com.ph/2023/4/17/rollout-of-e-travel-system-smooth-bi-says,18 days ago
1018,"No jackpot winners for Ultra, Super Lotto in April 16 draw",https://mb.com.ph/2023/4/16/no-jackpot-winners-for-ultra-super-lotto-in-april-16-draw,19 days ago
1019,Czech Republic PM arrives in Manila for official visit,https://mb.com.ph/2023/4/16/czech-republic-pm-arrives-in-manila-for-official-visit,19 days ago
1020,"DepEd revises ‘Brigada Eskwela’ guidelines, scraps search for best implementing schools",https://mb.com.ph/2023/4/16/dep-ed-revises-brigada-eskwela-guidelines-scraps-search-for-best-implementing-schools,19 days ago
1021,The threat of Covid-19 is not yet over — health expert,https://mb.com.ph/2023/4/16/the-threat-of-covid-19-is-not-yet-over-health-expert,19 days ago
1022,China envoy’s remarks on Taiwan OFWs taken out of context—embassy,https://mb.com.ph/2023/4/16/china-envoy-s-remarks-on-taiwan-of-ws-taken-out-of-context-embassy,19 days ago
1023,Health expert welcomes possible reimposition of mandatory mask mandate,https://mb.com.ph/2023/4/16/health-expert-welcomes-possible-reimposition-of-mandatory-mask-mandate,19 days ago
1024,Guanzon has message for both Bar exam passers and non-passers,https://mb.com.ph/2023/4/16/guanzon-has-message-for-both-bar-exam-passers-and-non-passers,19 days ago
1025,MB Daily News Summary,https://mb.com.ph/2023/4/16/mb-daily-news-summary-27,19 days ago
1026,New Zealand envoy shares weekend experience in Ilocos Norte,https://mb.com.ph/2023/4/16/new-zealand-envoy-shares-weekend-in-ilocos-norte-experience,19 days ago
1027,DOH warns public vs dengue amid dry season,https://mb.com.ph/2023/4/16/doh-warns-public-vs-dengue-amid-dry-season,19 days ago
1028,Only 990 kilos left to be declared from Manila drug haul after alleged pilferage by some PDEG cops,https://mb.com.ph/2023/4/16/more-shabu-missing-some-pdeg-cops-steal-drugs-before-990-kilos-manila-drug-haul-was-declared,19 days ago
1029,"EcoWaste warns public of unauthorized, reef-toxic sunscreens",https://mb.com.ph/2023/4/16/eco-waste-warns-public-of-unauthorized-reef-toxic-sunscreens,19 days ago
1030,BJMP congestion rate down by 367%,https://mb.com.ph/2023/4/16/bjmp-congestion-rate-down-by-367,19 days ago
1031,"Lightbulb moment: Romualdez bats for PH digital partnership with US, India",https://mb.com.ph/2023/4/16/lightbulb-moment-romualdez-bats-for-ph-digital-partnership-with-us-india,19 days ago
1032,"Balikatan: 3 PH, US navy ships perform aerial gunnery, replenishment exercises off Palawan",https://mb.com.ph/2023/4/16/balikatan-3-ph-us-navy-ships-perform-aerial-gunnery-replenishment-exercises-off-palawan,19 days ago
1033,"VP Duterte focuses on tourism, education in Capiz festival",https://mb.com.ph/2023/4/16/vp-duterte-focuses-on-tourism-education-in-capiz-festival,19 days ago
1034,De Vera: CHED tasked to complete reevaluation of 83 maritime schools in two years,https://mb.com.ph/2023/4/16/de-vera-ched-tasked-to-complete-reevaluation-of-83-maritime-schools-in-two-years,19 days ago
1035,Bar passer from Mariano Marcos State University gets special shout-out from Sandro,https://mb.com.ph/2023/4/16/bar-passer-from-mariano-marcos-state-university-gets-special-shout-out-from-sandro,19 days ago
1036,"NSC condemns Chinese envoy’s ‘fear-mongering, intimidation’ over Taiwan issue",https://mb.com.ph/2023/4/16/nsc-condemns-chinese-envoy-s-fear-mongering-intimidation-over-taiwan-issue,19 days ago
1037,P6.9-M humanitarian aid delivered to tropical depression Amang-hit areas — DSWD,https://mb.com.ph/2023/4/16/p6-9-m-humanitarian-aid-delivered-to-tropical-depression-amang-hit-areas-dswd,19 days ago
1038,LOOK: Romualdez attends key meeting at IMF in Washington,https://mb.com.ph/2023/4/16/look-romualdez-attends-key-meeting-at-imf-in-washington,19 days ago
1039,Gatchalian seeks to boost foreign tourist arrivals with VAT refund,https://mb.com.ph/2023/4/16/gatchalian-seeks-to-boost-foreign-tourist-arrivals-with-vat-refund,19 days ago
1040,Zamboanga City commends BuCor’s San Ramon Prison in thwarting 'planned ASG attack',https://mb.com.ph/2023/4/16/zamboanga-city-commends-bu-cor-s-san-ramon-prison-in-thwarting-planned-asg-attack,19 days ago
1041,'May resibo dapat': Recto says PNP should use bodycams for drug ops,https://mb.com.ph/2023/4/16/may-resibo-dapat-recto-says-pnp-should-use-bodycams-for-drug-ops,19 days ago
1042,"DPWH bridge rehab, road expansion projects improve travel access in Iloilo",https://mb.com.ph/2023/4/16/dpwh-bridge-rehab-road-expansion-projects-improve-travel-access-in-iloilo,19 days ago
1043,"BIR warns of penalties for late filing of 2022 ITR, says April 17 deadline won't be extended",https://mb.com.ph/2023/4/16/bir-warns-of-penalties-for-late-filing-of-2022-itr-says-april-17-deadline-won-t-be-extended,19 days ago
1044,BI nabs foreigner with alleged fake travel papers,https://mb.com.ph/2023/4/16/bi-nabs-foreigner-with-alleged-fake-travel-papers,19 days ago
1045,LTO scraps prescribed medical exam for driver's license holders,https://mb.com.ph/2023/4/16/lto-scraps-prescribed-medical-exam-for-driver-s-license-holders,19 days ago
1046,"Hontiveros to Chinese envoy: Leave PH, take your ships with you",https://mb.com.ph/2023/4/16/hontiveros-to-chinese-envoy-leave-ph-take-your-ships-with-you,19 days ago
1047,Go leaving it up to gov’t whether or not to revert to old academic calendar,https://mb.com.ph/2023/4/16/go-leaving-it-up-to-gov-t-whether-or-not-to-revert-to-old-academic-calendar,19 days ago
1048,Cong Pimentel hopeful of gov't windfall from LBP-DBP merger,https://mb.com.ph/2023/4/16/cong-pimentel-hopeful-of-gov-t-windfall-from-lbp-dbp-merger,19 days ago
1049,'Let the axe fall where it may': Romualdez dismayed with PNP officials involvement in drug cover-up,https://mb.com.ph/2023/4/16/let-the-axe-fall-romualdez-dismayed-with-pnp-officials-involvement-in-drug-cover-up,19 days ago
1050,Feast of St. Bernadette Soubirous on April 16,https://mb.com.ph/2023/4/16/feast-of-st-bernadette-soubirous-on-april-16,19 days ago
1051,"Prioritize action on water, power crisis in Oriental Mindoro --- PBBM",https://mb.com.ph/2023/4/16/prioritize-action-on-water-power-crisis-in-mindoro-oriental-pbbm,19 days ago
1052,PBBM vows long-term rehab of Oriental Mindoro,https://mb.com.ph/2023/4/16/pbbm-vows-long-term-rehab-of-mindoro-oriental,19 days ago
1053,"PH to experience partly cloudy skies, isolated rain showers",https://mb.com.ph/2023/4/16/ph-to-experience-partly-cloudy-skies-isolated-rain-showers,19 days ago
1054,P74-M Lotto 6/42 jackpot not hit in April 15 draw,https://mb.com.ph/2023/4/15/p74-m-lotto-6-42-jackpot-not-hit-in-april-15-draw,20 days ago
1055,'Sarap pagsasakalin ng mga pulis na yan': Dela Rosa fumes over cops' involvement in seized drugs' theft,https://mb.com.ph/2023/4/15/sarap-pagsasakalin-ng-mga-pulis-na-yan-dela-rosa-fumes-over-cops-involvement-in-seized-drugs-theft,20 days ago
1056,DOH not yet recommending to ban water activities in Puerto Galera,https://mb.com.ph/2023/4/15/doh-not-yet-recommending-to-ban-water-activities-in-puerto-galera,20 days ago
1057,DepEd’s ‘negligence’ causes a delay in benefits --- teachers,https://mb.com.ph/2023/4/15/dep-ed-s-negligence-causes-a-delay-in-benefits-teachers,20 days ago
1058,Here’s what went down during VP Duterte’s visit in Capiz,https://mb.com.ph/2023/4/15/here-s-what-went-down-during-vp-duterte-s-visit-in-capiz,20 days ago
1059,At least P20-M worth of assistance dispensed to families affected by oil spill in Mindoro — DSWD,https://mb.com.ph/2023/4/15/at-least-p20-m-worth-of-assistance-dispensed-to-families-affected-by-oil-spill-in-mindoro-dswd,20 days ago
1060,DND takes jab at Chinese envoy over Taiwan issue,https://mb.com.ph/2023/4/15/dnd-takes-jab-at-chinese-envoy-over-taiwan-issue,20 days ago
1061,MB Daily News Summary,https://mb.com.ph/2023/4/15/mb-daily-news-summary-26,20 days ago
1062,"Marina promotes programs, strategies in regions",https://mb.com.ph/2023/4/15/marina-promotes-programs-strategies-in-regions,20 days ago
1063,Dela Rosa on Senate Degamo probe: I want to be fair,https://mb.com.ph/2023/4/15/dela-rosa-on-senate-degamo-probe-i-want-to-be-fair,20 days ago
1064,"PH, US militaries strengthen cyber defense capabilities in ‘Balikatan’",https://mb.com.ph/2023/4/15/ph-us-militaries-strengthen-cyber-defense-capabilities-in-balikatan,20 days ago
1065,Last in line for 'paluwagan?' Marcoleta bill can spare you the headache,https://mb.com.ph/2023/4/15/last-in-line-for-paluwagan-marcoleta-bill-can-spare-you-the-headache,20 days ago
1066,Marcos to LGUs: Find new sites for displaced fisherfolk,https://mb.com.ph/2023/4/15/marcos-to-lg-us-find-new-sites-for-displaced-fisherfolk,20 days ago
1067,Marcos vows to act on post-oil spill job losses; offers livelihood services,https://mb.com.ph/2023/4/15/marcos-vows-to-act-on-post-oil-spill-job-losses-offers-livelihood-services,20 days ago
1068,"Upgraded bridge project spurs trade, agri industry in Samar",https://mb.com.ph/2023/4/15/upgraded-bridge-project-spurs-trade-agri-industry-in-samar,20 days ago
1069,49 PNP drug enforcement personnel face admin cases over P6.7B Manila drug haul,https://mb.com.ph/2023/4/15/49-pnp-drug-enforcement-personnel-face-admin-cases-over-p6-7-b-manila-drug-haul-1,20 days ago
1070,"PNP to open weekend transactions for gun-related permits, other licenses",https://mb.com.ph/2023/4/15/pnp-to-open-weekend-transactions-for-gun-related-permits-other-licenses-1,20 days ago
1071,"Over 1,000 Masbate farmers receive e-titles from DAR",https://mb.com.ph/2023/4/15/over-1-k-masbate-farmers-receive-e-titles-from-dar,20 days ago
1072,"Fast-track OFW deployment via eBOSS system --- DMW, ARTA",https://mb.com.ph/2023/4/15/fast-track-ofw-deployment-via-e-boss-system-dmw-arta,20 days ago
1073,"Villar bares winners in chorale singing contest, honors San Ezekiel Moreno",https://mb.com.ph/2023/4/15/villar-bares-winners-in-chorale-singing-contest-honors-san-ezekiel-moreno,20 days ago
1074,Marcos wants faster pace of oil spill response,https://mb.com.ph/2023/4/15/marcos-wants-faster-pace-of-oil-spill-response,20 days ago
1075,"IBP to new lawyers: ‘Serve with honor, passion, excellence’",https://mb.com.ph/2023/4/15/ibp-to-new-lawyers-serve-with-honor-passion-excellence,20 days ago
1076,Go tells Gov’t: Prioritize welfare of Pinoy passengers,https://mb.com.ph/2023/4/15/go-tells-gov-t-prioritize-welfare-of-pinoy-passengers,20 days ago
1077,Rodriguez bill reduces public teachers' class shift to six hours,https://mb.com.ph/2023/4/15/rodriguez-bill-reduces-public-teachers-class-shift-to-six-hours,20 days ago
1078,"CHR condemns rape, sexual abuses vs children; urges public’s vigilance",https://mb.com.ph/2023/4/15/chr-condemns-rape-sexual-abuses-vs-children-urges-public-s-vigilance,20 days ago
1079,UPCAT 2024 application extended until April 20,https://mb.com.ph/2023/4/15/upcat-2024-application-extended-until-april-20,20 days ago
1080,Tugade warns of penalties vs defiant driving schools as price cap takes effect April 15,https://mb.com.ph/2023/4/15/tugade-warns-of-penalties-vs-defiant-driving-schools-as-price-cap-takes-effect-april-15,20 days ago
1081,Human-to-human transmission of H3N8 avian flu ‘extremely rare’—WHO official,https://mb.com.ph/2023/4/15/human-to-human-transmission-of-h3-n8-avian-flu-extremely-rare-who-official,20 days ago
1082,Czech leader to meet Marcos in Manila visit,https://mb.com.ph/2023/4/15/czech-leader-to-meet-marcos-in-manila-visit,20 days ago
1083,"PAGASA: Fair, humid weather throughout PH on Saturday",https://mb.com.ph/2023/4/15/pagasa-fair-humid-weather-throughout-ph-on-saturday,20 days ago
1084,Catholic Church observes Divine Mercy Sunday on April 16,https://mb.com.ph/2023/4/15/catholic-church-observes-divine-mercy-sunday-on-april-16,20 days ago
1085,A threat to OFWs? Castro slams Chinese envoy's remarks on Taiwan situation,https://mb.com.ph/2023/4/15/a-threat-to-of-ws-castro-slams-chinese-envoy-s-remarks-on-taiwan-situation,20 days ago
1086,DOH sounds alarm over ‘continuous’ rise of HIV infections in PH,https://mb.com.ph/2023/4/14/doh-sounds-alarm-over-continuous-rise-of-hiv-infections-in-ph,21 days ago
1087,"Ultra, Mega Lotto jackpots still up for grabs",https://mb.com.ph/2023/4/14/ultra-mega-lotto-jackpots-still-up-for-grabs-1,21 days ago
1088,Palace declares April 21 a regular holiday for Eid'l Fitr,https://mb.com.ph/2023/4/14/palace-declares-april-21-a-regular-holiday-for-eid-l-fitr,21 days ago
1089,Not all info on Degamo killing can be revealed during Senate hearing – Sec Remulla,https://mb.com.ph/2023/4/14/not-all-info-on-degamo-killing-can-be-revealed-during-senate-hearing-sec-remulla,21 days ago
1090,BI rolls out electronic registration of passengers starting April 15,https://mb.com.ph/2023/4/14/bi-rolls-out-electronic-registration-of-passengers-starting-april-15-1,21 days ago
1091,".2nd arrest order for murder issued by trial court vs Bantag, Zulueta for death of broadcaster Percy Lapid",https://mb.com.ph/2023/4/14/2nd-arrest-order-for-murder-issued-by-trial-court-vs-bantag-zulueta-for-death-of-broadcaster-percy-lapid,21 days ago
1092,PNP general denies involvement in ‘cover-up’ of P6.7B Manila ‘shabu’ haul,https://mb.com.ph/2023/4/14/pnp-general-denies-involvement-in-cover-up-of-p6-7-b-manila-shabu-haul,21 days ago
1093,Senate panel invites ICC to tackle probe on drug war,https://mb.com.ph/2023/4/14/senate-panel-invites-icc-to-tackle-probe-on-drug-war,21 days ago
1094,No recommendation yet to reinstitute mandatory mask rule amid Covid-19 case uptick–DOH,https://mb.com.ph/2023/4/14/no-recommendation-yet-to-reinstitute-mandatory-mask-rule-amid-covid-19-case-uptick-doh,21 days ago
1095,"PH, China must handle differences 'directly' — Chinese envoy",https://mb.com.ph/2023/4/14/ph-china-must-handle-differences-directly-chinese-envoy,21 days ago
1096,"Farmers slam NFA’s proposal to import 330,000 MT of rice as buffer stock shrinks",https://mb.com.ph/2023/4/14/farmers-slam-nfa-s-proposal-to-import-330-000-mt-of-rice-as-buffer-stock-shrinks,21 days ago
1097,"1,420 out of 2,275 pass April 2023 Pharmacists Licensure exams — PRC",https://mb.com.ph/2023/4/14/1-420-out-of-2-275-pass-april-2023-pharmacists-licensure-exams-prc,21 days ago
1098,"Senator Alan bats for regular employment status, better pay for BHWs",https://mb.com.ph/2023/4/14/senator-alan-bats-for-regular-employment-status-better-pay-for-bh-ws-1,21 days ago
1099,Marcos tells Bar exam passers: Serve with integrity and compassion,https://mb.com.ph/2023/4/14/marcos-tells-bar-exam-passers-serve-with-integrity-and-compassion,21 days ago
1100,MB Daily News Summary,https://mb.com.ph/2023/4/14/mb-daily-news-summary-25,21 days ago
1101,"'Be good lawyers,' Speaker Romualdez tells Bar passers",https://mb.com.ph/2023/4/14/be-good-lawyers-speaker-romualdez-tells-bar-passers,21 days ago
1102,"Sandigan acquits ex-Iloilo town mayor, 3 others of graft charges",https://mb.com.ph/2023/4/14/sandigan-acquits-ex-iloilo-town-mayor-3-others-of-graft-charges,21 days ago
1103,"PNP-CIDG orders manhunt vs ex-Bucor officials Bantag, Zulueta over death of 'middleman' in Mabasa slay case",https://mb.com.ph/2023/4/14/pnp-cidg-orders-manhunt-vs-ex-bucor-officials-bantag-zulueta-over-death-of-middleman-in-mabasa-slay-case-1,21 days ago
1104,"China tells PH: Oppose Taiwan independence, do not give US troops access to military bases",https://mb.com.ph/2023/4/14/china-tells-ph-oppose-taiwan-independence-not-give-us-troops-access-to-military-bases,21 days ago
1105,CHR lauds approval of House bill on Magna Carta of Filipino Seafarers,https://mb.com.ph/2023/4/14/chr-lauds-approval-of-house-bill-on-magna-carta-of-filipino-seafarers,21 days ago
1106,US trade official to visit Manila next week,https://mb.com.ph/2023/4/14/us-trade-official-to-visit-manila-next-week,21 days ago
1107,Palace bares new set of appointees in gov't agencies,https://mb.com.ph/2023/4/14/palace-bares-new-set-of-appointees-in-gov-t-agencies,21 days ago
1108,"Rep Teves asks DOJ to dismiss charges of illegal possession of firearms, explosives filed by PNP",https://mb.com.ph/2023/4/14/rep-teves-asks-doj-to-dismiss-charges-of-illegal-possession-of-firearms-explosives-filed-by-pnp,21 days ago
1109,"Human traffickers use chat groups to lure Pinays abroad for sex trade, Hontiveros learns",https://mb.com.ph/2023/4/14/human-traffickers-use-chat-groups-to-bring-pinays-abroad-for-sex-trade-hontiveros-learns,21 days ago
1110,DOT records over 1.5M tourist arrivals; Korea is PH’s top source market,https://mb.com.ph/2023/4/14/dot-records-over-1-5-m-tourist-arrivals-korea-is-ph-s-top-source-market,21 days ago
1111,Manila congressman has serious message for Bar passers,https://mb.com.ph/2023/4/14/manila-congressman-has-serious-message-for-bar-passers,21 days ago
1112,PH-KSA talks on unpaid wages of  10K OFWs now in final stages — Ople,https://mb.com.ph/2023/4/14/ph-ksa-talks-on-unpaid-wages-of-10-k-of-ws-now-in-final-stages-ople,21 days ago
1113,WHO panel to discuss if Covid-19 remains a global health emergency,https://mb.com.ph/2023/4/14/who-panel-to-discuss-if-covid-19-remains-a-global-health-emergency,21 days ago
1114,"3,992 law graduates pass 2022 online Bar exams -- SC",https://mb.com.ph/2023/4/14/3-992-law-graduates-pass-2022-online-bar-exams-sc,21 days ago
1115,Cong Lani on cloud nine as daughter Inah passes Bar,https://mb.com.ph/2023/4/14/cong-lani-on-cloud-nine-as-daughter-inah-passes-bar,21 days ago
1116,UP Law graduates sweep top 5 spots in 2022 Bar exams,https://mb.com.ph/2023/4/14/up-law-graduates-sweep-top-5-spots-in-2022-bar-exams,21 days ago
1117,DPWH expands Metro Iloilo Radial Road project,https://mb.com.ph/2023/4/14/dpwh-expands-metro-iloilo-radial-road-project,21 days ago
1118,PDEA seizes P3.9-M worth of 'kush' inside package declared as herbal tea,https://mb.com.ph/2023/4/14/pdea-seizes-p3-9-m-worth-of-kush-inside-package-declared-as-herbal-tea,21 days ago
1119,"PH, US focus attention on emergent concerns in future agenda",https://mb.com.ph/2023/4/14/ph-us-focus-attention-on-emergent-concerns-in-future-agenda,21 days ago
1120,"Balikatan: PH, US troops to train on mass casualty response",https://mb.com.ph/2023/4/14/balikatan-ph-us-troops-to-train-on-mass-casualty-training,21 days ago
1121,Slight rise in PH’s Covid-19 cases not yet a concern—WHO official,https://mb.com.ph/2023/4/14/slight-rise-in-ph-s-covid-19-cases-not-yet-a-concern-who-official,21 days ago
1122,LTO can collect billions if 'vision tests' are done by gov’t--Tulfo,https://mb.com.ph/2023/4/14/lto-can-collect-billions-if-vision-tests-are-done-by-gov-t-tulfo,21 days ago
1123,UPCAT 2024 application closes on April 15,https://mb.com.ph/2023/4/14/upcat-2024-application-closes-on-april-15,21 days ago
1124,Gatchalian reiterates need for lifeguards in public swimming pools,https://mb.com.ph/2023/4/14/gatchalian-reiterates-need-for-lifeguards-in-public-swimming-pools,21 days ago
1125,Missing St. Scho Manila student now ‘found and safe’,https://mb.com.ph/2023/4/14/missing-st-scho-manila-student-now-found-and-safe,21 days ago
1126,Angara: Leapfrog education problems through technology,https://mb.com.ph/2023/4/14/angara-leapfrog-education-problems-through-technology,21 days ago
1127,'Your pretty scholar signing off': Shout-out from Cong Frasco's scholar will tug at your heartstrings,https://mb.com.ph/2023/4/14/your-pretty-scholar-signing-off-shout-out-from-cong-frasco-s-scholar-will-tug-at-your-heartstrings-1,21 days ago
1128,"PAGASA: Scattered rain showers to prevail over Bataan, Zambales; improved weather elsewhere as LPA weakens",https://mb.com.ph/2023/4/14/pagasa-scattered-rain-showers-to-prevail-over-bataan-zambales-improved-weather-elsewhere-as-lpa-weakens,21 days ago
1129,Marcos urges ASEAN: Address 'brain drain' in healthcare,https://mb.com.ph/2023/4/14/marcos-urges-asean-address-brain-drain-in-healthcare,21 days ago
1130,"Time to consider extending SIM registration deadline, says House leader",https://mb.com.ph/2023/4/14/time-to-consider-extending-sim-registration-deadline-says-house-leader,21 days ago
1131,PBBM assures PH has ample rice supply,https://mb.com.ph/2023/4/14/pbbm-ensures-ph-has-ample-rice-supply,21 days ago
1132,DOH reports cases of Omicron subvariant XBB.1.9.1,https://mb.com.ph/2023/4/14/doh-reports-cases-of-omicron-subvariant-xbb-1-9-1,21 days ago
1133,Ticket bought in Agusan del Norte yields new lotto millionaire,https://mb.com.ph/2023/4/14/ticket-bought-in-agusan-del-norte-yields-new-lotto-millionaire,21 days ago
1134,Caritas Manila provides scholarship to agri students,https://mb.com.ph/2023/4/14/caritas-manila-provides-scholarship-to-agri-students,21 days ago
1135,Make modern jeepneys cheaper to magnify benefit of reduced CO2 emissions--Salceda,https://mb.com.ph/2023/4/13/make-modern-jeepneys-cheaper-to-magnify-benefit-of-reduced-co-2-emissions-salceda,22 days ago
1136,Magnitude 5.1 quake hits Agusan del Norte — Phivolcs,https://mb.com.ph/2023/4/13/magnitude-5-1-quake-hits-agusan-del-norte-phivolcs,22 days ago
1137,Lone bettor wins P27.9-M Super Lotto 6/49 jackpot,https://mb.com.ph/2023/4/13/lone-bettor-wins-p27-9-m-super-lotto-6-49-jackpot,22 days ago
1138,Rains persist due to LPA,https://mb.com.ph/2023/4/13/rains-persist-due-to-lpa-1,22 days ago
1139,What to expect in PH-US alliance for the next decade?,https://mb.com.ph/2023/4/13/what-to-expect-in-ph-us-alliance-for-the-next-decade,22 days ago
1140,"DepEd presents plans, directions to address education crisis in PH",https://mb.com.ph/2023/4/13/dep-ed-presents-plans-directions-to-address-education-crisis-in-ph,22 days ago
1141,"Greater participation, collaboration needed to equip PH graduates with higher learning outcomes --- group",https://mb.com.ph/2023/4/13/greater-participation-collaboration-needed-to-equip-ph-graduates-with-higher-learning-outcomes-group,22 days ago
1142,Safe and sound: Cong Stella shares story of OFW Shiella,https://mb.com.ph/2023/4/13/safe-and-sound-cong-stella-shares-story-of-ofw-shiella,22 days ago
1143,Expert raises alarm over increasing PH Covid-19 positivity rate,https://mb.com.ph/2023/4/13/expert-raises-alarm-over-increasing-ph-covid-19-positivity-rate,22 days ago
1144,"LTO steps up drive vs fixers, 2 arrested in Iloilo, Albay",https://mb.com.ph/2023/4/13/lto-steps-up-drive-vs-fixers-2-arrested-in-iloilo-albay,22 days ago
1145,"Cops nab 2 people engaged in manufacturing fake LTOPF, license cards for security guards",https://mb.com.ph/2023/4/13/cops-nab-2-people-engaged-in-manufacturing-fake-ltopf-license-cards-for-security-guards,22 days ago
1146,BI nabs overstaying British operating a resort in Palawan,https://mb.com.ph/2023/4/13/bi-nabs-overstaying-british-operating-a-resort-in-palawan,22 days ago
1147,Gatchalian: Whole-of-gov't approach needed in fixing education sector woes,https://mb.com.ph/2023/4/13/gatchalian-whole-of-gov-t-approach-needed-in-fixing-education-sector-woes-1,22 days ago
1148,COA tags Imus City officials on 2021 purchase of ‘rusting’ electronic vehicles for P40.5-M,https://mb.com.ph/2023/4/13/coa-tags-imus-city-officials-on-2021-purchase-of-rusting-electronic-vehicles-for-p40-5-m,22 days ago
1149,"Get second Covid-19 booster shot to maintain wall of immunity, Solante urges public",https://mb.com.ph/2023/4/13/get-second-covid-19-booster-shot-to-maintain-wall-of-immunity-solante-urges-public,22 days ago
1150,DOST trains 6 Pangasinan LGUs on efficient solid waste management,https://mb.com.ph/2023/4/13/dost-trains-6-pangasinan-lg-us-on-efficient-solid-waste-management,22 days ago
1151,"Hontiveros lauds issuance of arrest warrants vs Bantag, Zulueta",https://mb.com.ph/2023/4/13/hontiveros-lauds-issuance-of-arrest-warrants-vs-bantag-zulueta,22 days ago
1152,"Gov't, communities must be partners in implementing ecological laws--Legarda",https://mb.com.ph/2023/4/13/gov-t-communities-must-be-partners-in-implementing-ecological-laws-legarda,22 days ago
1153,Speaker's right-hand man Dalipe reacts to high survey numbers,https://mb.com.ph/2023/4/13/speaker-s-right-hand-man-dalipe-reacts-to-high-survey-numbers,22 days ago
1154,VP Duterte urges collective efforts in upgrading PH education,https://mb.com.ph/2023/4/13/vp-duterte-urges-collective-efforts-in-upgrading-ph-education-1,22 days ago
1155,"DOH sets measles, polio supplemental immunization drive on May 1 to 31",https://mb.com.ph/2023/4/13/doh-sets-measles-polio-supplemental-immunization-drive-on-may-1-to-31,22 days ago
1156,"Marcos thanks Singapore's Temasek Foundation for its climate change, agri-fishery projects in PH",https://mb.com.ph/2023/4/13/marcos-thanks-singapore-s-temasek-foundation-for-its-climate-change-agri-fishery-projects-in-ph,22 days ago
1157,"Keep hospitals running smoothly this summer, solon tells NGCP",https://mb.com.ph/2023/4/13/keep-hospitals-running-smoothly-this-summer-solon-tells-ngcp,22 days ago
1158,PRC brings mobile services to Benguet,https://mb.com.ph/2023/4/13/prc-brings-mobile-services-to-benguet,22 days ago
1159,Senators blast ICC,https://mb.com.ph/2023/4/13/senators-blast-icc,22 days ago
1160,"ROTC revival has broad support across different age groups, including college-aged Pinoys--Gatchalian",https://mb.com.ph/2023/4/13/rotc-revival-has-broad-support-across-different-age-groups-including-college-aged-pinoys-gatchalian,22 days ago
1161,"Romualdez a 'go-getter' Speaker, says Barzaga",https://mb.com.ph/2023/4/13/romualdez-a-go-getter-speaker-says-barzaga,22 days ago
1162,Sec Remulla to Bantag: ‘Heed court’s arrest order’,https://mb.com.ph/2023/4/13/sec-remulla-to-bantag-heed-court-s-arrest-order,22 days ago
1163,Comelec gets ready for the 2025 hybrid national and local elections,https://mb.com.ph/2023/4/13/comelec-gets-ready-for-the-2025-hybrid-national-and-local-elections,22 days ago
1164,Rookie solon thanks PBBM for 'wisdom' in deferring LRT fare hikes,https://mb.com.ph/2023/4/13/rookie-solon-thanks-pbbm-for-wisdom-in-deferring-lrt-fare-hikes-1,22 days ago
1165,"'Stay the course with us', Romualdez asks investors in US",https://mb.com.ph/2023/4/13/stay-the-course-with-us-romualdez-asks-investors-in-us,22 days ago
1166,'Konsyerto sa Palasyo' in Malacañang on April 22,https://mb.com.ph/2023/4/13/konsyerto-sa-palasyo-in-malacanang-on-april-22,22 days ago
1167,PPA explains importance of port operations' digital shift in Senate inquiry,https://mb.com.ph/2023/4/13/ppa-explains-importance-of-port-operations-digital-shift-in-senate-inquiry,22 days ago
1168,"'Not appropriate' to increase LRT fare at this time, says Cong Roman",https://mb.com.ph/2023/4/13/not-appropriate-to-increase-lrt-fare-at-this-time-says-cong-roman-1,22 days ago
1169,US visa application fees increase starting May 30,https://mb.com.ph/2023/4/13/us-visa-application-fees-increase-starting-may-30,22 days ago
