,Statement,Link,Date
166,Feast of Saint Joseph the Worker on Labor Day,https://mb.com.ph/2023/5/1/feast-of-saint-joseph-the-worker-on-labor-day,3 days ago
167,Marcos vows more opportunities for Filipino workers,https://mb.com.ph/2023/5/1/marcos-vows-more-opportunities-for-filipino-workers,3 days ago
168,Marcos to China: Discuss Pinoy fishers' natural fishing grounds,https://mb.com.ph/2023/5/1/marcos-asks-china-to-finally-discuss-with-ph-issues-concerning-pinoy-fishers,3 days ago
169,Marcos sees no need for face mask mandate; COVID incidence still within control,https://mb.com.ph/2023/5/1/marcos-hopes-mandatory-facemask-policy-won-t-return-due-to-rising-covid-cases,3 days ago
170,Marcos arrives in US for talks with Biden,https://mb.com.ph/2023/5/1/marcos-arrives-in-washington,3 days ago
171,PH not staging post for military action —Marcos,https://mb.com.ph/2023/5/1/we-will-not-allow-the-philippines-to-be-a-staging-post-of-military-action-marcos,3 days ago
172,PBBM hints at new Cabinet members after one-year ban on losing candidates,https://mb.com.ph/2023/5/1/pbbm-hints-tapping-losing-election-candidates-as-part-of-his-cabinet,3 days ago
173,"DHSUD, party-list group commit to housing projects for OFWs",https://mb.com.ph/2023/5/1/dhsud-party-list-group-commit-to-housing-projects-for-of-ws,3 days ago
174,"Robin, Mariel feted in Gawad Agila Awards",https://mb.com.ph/2023/5/1/robin-mariel-feted-in-gawad-agila-awards-1,3 days ago
175,Robin flies to Israel for conferences on medical marijuana,https://mb.com.ph/2023/5/1/robin-flies-to-israel-for-conferences-on-medical-marijuana-1,3 days ago
176,"Rains expected in Palawan, Mindanao due to ITCZ — PAGASA",https://mb.com.ph/2023/5/1/rains-expected-in-palawan-mindanao-due-to-itcz-pagasa,3 days ago
177,"Flights cancelled, more flight delays expected as power outage hits NAIA anew",https://mb.com.ph/2023/5/1/flights-cancelled-more-delays-expected-as-power-outage-hits-naia-anew,3 days ago
178,Japanese solon meets VP Duterte; here's what happened,https://mb.com.ph/2023/4/30/japanese-solon-meets-vp-duterte-here-s-what-happened,3 days ago
179,"Ultra, Super Lotto jackpots still up for grabs",https://mb.com.ph/2023/4/30/ultra-super-lotto-jackpots-still-up-for-grabs-2,3 days ago
180,Here are 3 of Kabayan solon's pro-Pinoy workers bills,https://mb.com.ph/2023/4/30/here-are-3-of-kabayan-solon-s-pro-pinoy-workers-bills,3 days ago
181,Public told: Keep transactions with online sellers within e-commerce platforms,https://mb.com.ph/2023/4/30/public-told-keep-transactions-with-online-sellers-within-e-commerce-platforms,3 days ago
182,PAGASA records ‘dangerous’ heat index in 6 PH areas on Sunday,https://mb.com.ph/2023/4/30/pagasa-records-dangerous-heat-index-in-6-ph-areas-on-sunday,3 days ago
183,"DepEd’s revised curriculum ‘dilutes nationalism’ in foundational grades, group says",https://mb.com.ph/2023/4/30/dep-ed-s-revised-curriculum-dilutes-nationalism-in-foundational-grades-group-says,3 days ago
184,BI to maximize airport operations updates via social media,https://mb.com.ph/2023/4/30/bi-to-maximize-airport-operations-updates-via-social-media,3 days ago
185,BI vows to enhance skills of its frontliners,https://mb.com.ph/2023/4/30/bi-to-enhance-skills-of-frontliners,3 days ago
186,MB Daily News Summary,https://mb.com.ph/2023/4/30/mb-daily-news-summary-38,3 days ago
187,A first: House sets aside P10B to implement solar-powered water supply system nationwide,https://mb.com.ph/2023/4/30/a-first-house-sets-aside-p10-b-for-nationwide-solar-powered-water-supply-system-program,3 days ago
188,7 NPA rebels dead in N. Samar clash – military,https://mb.com.ph/2023/4/30/7-npa-rebels-dead-in-n-samar-clash-military,3 days ago
189,Aussie envoy urges China: Follow UNCLOS; stop SCS incursions,https://mb.com.ph/2023/4/30/china-told-to-follow-int-l-law-amid-its-dangerous-conduct-against-ph,3 days ago
190,Marcos tasks inter-agency body to resolve labor disputes,https://mb.com.ph/2023/4/30/marcos-o-ks-eo-creating-body-to-resolve-labor-cases,3 days ago
191,House and lot packages won by 5 Labor Day raffle winners,https://mb.com.ph/2023/4/30/gov-t-gifts-house-and-lots-to-5-lucky-picks-for-labor-day,3 days ago
192,"Provide perks to ‘qualified’ senior citizens, DILG urges CAR LGUs",https://mb.com.ph/2023/4/30/provide-perks-to-qualified-senior-citizens-dilg-urges-car-lg-us,3 days ago
193,"Safeguarding PDL’s rights and dignity, a focal point in Zamboanga City Jail reforms- BJMP",https://mb.com.ph/2023/4/30/safeguarding-pdl-s-rights-and-dignity-a-focal-point-in-zamboanga-city-jail-reforms-bjmp,3 days ago
194,"DND, OPAPRU: Peace, development await Maguindanao del Norte, Sur",https://mb.com.ph/2023/4/30/dnd-opapru-peace-development-await-maguindanao-del-norte-sur,3 days ago
195,"Cops beef up school presence to implement anti-smoking, other LGU ordinances",https://mb.com.ph/2023/4/30/cops-beefs-up-school-presence-to-implement-anti-smoking-other-lgu-ordinances,3 days ago
196,Cong Duterte proposes tweaks to NLRC to make it more effective in resolving labor cases,https://mb.com.ph/2023/4/30/cong-duterte-proposes-tweaks-to-nlrc-to-make-it-more-effective-in-resolving-labor-cases,3 days ago
197,PNP senior officers up for promotion need to be cleared first from drug link evaluations,https://mb.com.ph/2023/4/30/pnp-senior-officers-up-for-promotion-need-to-be-cleared-first-from-drug-link-evaluations,3 days ago
198,"Poorest of the poor: Solon asks gov't to improve lives of farmers, fishers",https://mb.com.ph/2023/4/30/poorest-of-the-poor-solon-asks-gov-t-to-improve-lives-of-farmers-fishers,3 days ago
199,PCG: Death toll from foreign vessels' collision off Corregidor Island rises to 3,https://mb.com.ph/2023/4/30/pcg-death-toll-from-foreign-vessels-collision-off-corregidor-island-rises-to-3,3 days ago
200,"Marcos eyes stronger PH-US ties in Washington, DC visit",https://mb.com.ph/2023/4/30/marcos-to-reinforce-ph-us-ties-in-washington-visit,3 days ago
201,Proud Ilocano: Sandro hails civil engineer exam topnotcher,https://mb.com.ph/2023/4/30/proud-ilocano-moment-sandro-hails-civil-engineer-exam-top-notcher,3 days ago
202,"SC on decision-writing period May 2 to June 9; no division, full court sessions",https://mb.com.ph/2023/4/30/sc-on-decision-writing-period-may-2-to-june-9-no-division-full-court-sessions,3 days ago
203,Don’t self-medicate vs sore eyes—DOH exec,https://mb.com.ph/2023/4/30/don-t-self-medicate-vs-sore-eyes-doh-exec,3 days ago
204,"'We're counting on you,' Libanan tells US-bound Marcos",https://mb.com.ph/2023/4/30/we-re-counting-on-you-libanan-tells-us-bound-marcos,3 days ago
205,Maynilad announces water interruption in some parts of Metro Manila from May 1-8,https://mb.com.ph/2023/4/30/maynilad-water-interruption-in-some-parts-of-qc-caloocan-navotas,3 days ago
206,Dream vacation turns into nightmare as dive yacht sinks off Palawan,https://mb.com.ph/2023/4/30/nightmare-as-dive-yacht-sinks-off-palawan,3 days ago
207,"Villanueva: DOLE, NEDA should carefully study proposed wage adjustments for Filipino workers ​",https://mb.com.ph/2023/4/30/villanueva-dole-neda-should-carefully-study-proposed-wage-adjustments-for-filipino-workers,3 days ago
208,House leader stresses need to revert to pre-pandemic school calendar amid searing summer,https://mb.com.ph/2023/4/30/house-leader-stresses-need-to-revert-to-pre-pandemic-school-calendar-amid-searing-summer,3 days ago
209,PH a ‘significant beneficiary’ of Australia’s P3.6-B maritime programs,https://mb.com.ph/2023/4/30/ph-a-significant-beneficiary-of-australia-s-p3-6-b-maritime-programs,3 days ago
210,Villafuerte bats for passage of these 2 pro-teacher bills ahead of Labor Day,https://mb.com.ph/2023/4/30/villafuerte-bats-for-passage-of-these-2-pro-teacher-bills-ahead-of-labor-day,4 days ago
211,Gatchalian renews push for bill creating Virology and Vaccine Institute of the Philippines,https://mb.com.ph/2023/4/30/gatchalian-renews-push-for-bill-creating-virology-and-vaccine-institute-of-the-philippines,4 days ago
212,PH should keep protesting even if China is 'deaf'--Recto,https://mb.com.ph/2023/4/30/ph-should-keep-protesting-even-if-china-is-deaf-recto,4 days ago
213,VP Duterte shows fun side in Pangasinan boodle fight,https://mb.com.ph/2023/4/30/vp-duterte-shows-fun-side-in-pangasinan-boodle-fight,4 days ago
214,Workers' welfare is our top priority — Marcos,https://mb.com.ph/2023/4/30/marcos-labor-day-promise-promoting-workers-welfare-remains-admin-s-top-priority,4 days ago
215,DMW secures over 300 more Pinoys in Sudan,https://mb.com.ph/2023/4/30/dmw-secures-over-300-more-pinoys-in-sudan,4 days ago
216,Gov’t urged to regularly review deployment policies on OFWs,https://mb.com.ph/2023/4/30/gov-t-urged-to-regularly-review-deployment-policies-on-of-ws,4 days ago
217,Expert calls for routine immunization ramp-up,https://mb.com.ph/2023/4/30/expert-calls-for-routine-immunization-ramp-up,4 days ago
218,"NCRPO urges Labor Day protesters to observe laws, existing LGU ordinances",https://mb.com.ph/2023/4/30/ncrpo-urges-labor-day-protesters-to-observe-laws-existing-lgu-ordinances,4 days ago
219,"Happiness at home to make Pinoy workers more productive, says pro-divorce solon",https://mb.com.ph/2023/4/30/happiness-at-home-to-make-pinoy-workers-more-productive-says-pro-divorce-solon,4 days ago
220,Feast of Saint Pius V on April 30,https://mb.com.ph/2023/4/30/feast-of-saint-pius-v-on-april-30-1,4 days ago
221,Rains expected in Mindanao due to ITCZ — PAGASA,https://mb.com.ph/2023/4/30/rains-expected-in-mindanao-due-to-itcz-pagasa,4 days ago
222,"Japan honors Romulo, Lorenzana, 2 others",https://mb.com.ph/2023/4/30/japan-recognizes-lorenzana-3-others-with-conferment-of-decorations,4 days ago
223,US reaffirms support for PH vs China's SCS incursions,https://mb.com.ph/2023/4/30/us-warns-china-anew-attack-on-ph-in-south-china-sea-to-trigger-defense-treaty,4 days ago
224,No lotto jackpot winners in April 29 evening draw,https://mb.com.ph/2023/4/29/no-lotto-jackpot-winners-in-april-29-evening-draw,4 days ago
225,F​ilipino evacuees from Sudan start arriving in PH,https://mb.com.ph/2023/4/29/f-ilipino-evacuees-from-sudan-start-arriving-in-ph,4 days ago
226,PH sees 304 additional Covid-19 cases,https://mb.com.ph/2023/4/29/ph-sees-304-additional-covid-19-cases,4 days ago
227,PAGASA: Heat index in Cagayan hits 43°C,https://mb.com.ph/2023/4/29/pagasa-heat-index-in-cagayan-hits-43-c,4 days ago
228,LTO not allowed to use earnings to buy plastic cards,https://mb.com.ph/2023/4/29/lto-not-allowed-to-use-earnings-to-buy-plastic-cards,4 days ago
229,'Kaibigan?': Senator JV slams China’s bullying of PH,https://mb.com.ph/2023/4/29/kaibigan-jv-slams-china-s-bullying-of-ph,4 days ago
230,DPWH sets sight in the construction of a major Batangas road network,https://mb.com.ph/2023/4/29/dpwh-sets-sight-in-the-construction-of-a-major-batangas-road-network,4 days ago
231,Teacher from Ilocos to receive 2023 Princess Maha Chakri Award in October,https://mb.com.ph/2023/4/29/teacher-from-ilocos-to-receive-2023-princess-maha-chakri-award-in-october,4 days ago
232,DSWD to assist Filipinos arriving from Sudan,https://mb.com.ph/2023/4/29/dswd-to-assist-filipinos-arriving-from-sudan-1,4 days ago
233,Solidum cites genomics research's contribution to PH healthcare,https://mb.com.ph/2023/4/29/solidum-cites-genomics-research-s-contribution-to-ph-healthcare,4 days ago
234,"Drug addiction problem must be confronted with empathy, compassion, and understanding --- Duterte",https://mb.com.ph/2023/4/29/drug-addiction-problem-must-be-confronted-with-empathy-compassion-and-understanding-duterte,4 days ago
235,MB Daily News Summary,https://mb.com.ph/2023/4/29/mb-daily-news-summary-37,4 days ago
236,Senate panel submits to Palace recommendation banning POGOs in PH,https://mb.com.ph/2023/4/29/senate-panel-submits-to-palace-recommendation-to-ban-pogo-in-ph,4 days ago
237,4Ps beneficiary tops Civil Engineers Licensure Exam,https://mb.com.ph/2023/4/29/4-ps-beneficiary-tops-civil-engineers-licensure-exam-1,4 days ago
238,Cong Aniela scores souvenir photo with NBA legend Dirk Nowitzki,https://mb.com.ph/2023/4/29/cong-aniela-scores-souvenir-photo-with-nba-legend-dirk-nowitzki,4 days ago
239,"PH, US to discuss planned joint naval sails in Indo-Pacific after success of Balikatan",https://mb.com.ph/2023/4/29/ph-us-to-discuss-planned-joint-naval-sails-in-indo-pacific-after-success-of-balikatan,4 days ago
240,War games showed innovation in PH-US military ties — US envoy,https://mb.com.ph/2023/4/29/war-games-showed-innovation-in-ph-us-military-ties-us-envoy,4 days ago
241,"No casualty, significant damage after M5.2 earthquake hits Occidental Mindoro – OCD",https://mb.com.ph/2023/4/29/no-casualty-significant-damage-after-m5-2-earthquake-hits-occidental-mindoro-ocd,4 days ago
242,Fire onboard scrap ship in Cebu declared out after 10 hours,https://mb.com.ph/2023/4/29/fire-onboard-scrap-ship-in-cebu-declared-out-after-10-hours,4 days ago
243,Recto on LTO's plastic card problem: 'Kulang sa diskarte',https://mb.com.ph/2023/4/29/recto-on-lto-s-plastic-card-problem-kulang-sa-diskarte,4 days ago
244,SC reverses Comelec; nullifies ‘election overspending’ charge vs ex-Dinagat Islands Gov Glenda Ecleo,https://mb.com.ph/2023/4/29/sc-reverses-comelec-nullifies-election-overspending-charge-vs-ex-dinagat-islands-gov-glenda-ecleo,4 days ago
245,"Abalos orders PNP, LGUs to prepare for protest-related security issues on Labor Day",https://mb.com.ph/2023/4/29/abalos-orders-pnp-lg-us-to-prepare-for-protest-related-security-issues-on-labor-day,4 days ago
246,2 dead as foreign-flagged vessels collide off Corregidor Island,https://mb.com.ph/2023/4/29/2-dead-as-foreign-flagged-vessels-collide-off-corregidor-island,4 days ago
247,"PNP to deploy 18,000 cops for long weekend, Labor Day",https://mb.com.ph/2023/4/29/pnp-to-deploy-18-000-cops-for-long-weekend-labor-day,4 days ago
248,Go cool with adoption of modular learning amid extreme hot weather,https://mb.com.ph/2023/4/29/go-cool-with-adoption-of-modular-learning-amid-extreme-hot-weather,5 days ago
249,Gatchalian has high hopes for EVOSS,https://mb.com.ph/2023/4/29/gatchalian-has-high-hopes-for-evoss,5 days ago
250,"Cloudy skies, scattered rains to persist in E. Visayas, Caraga — PAGASA",https://mb.com.ph/2023/4/29/cloudy-skies-scattered-rains-to-persist-in-e-visayas-caraga-pagasa,5 days ago
251,Makabayan solon slams China over near-crash in Spratlys,https://mb.com.ph/2023/4/29/makabayan-solon-slams-china-over-near-crash-in-spratlys,5 days ago
252,Clarita Carlos tells Pinoys what the real enemy is,https://mb.com.ph/2023/4/29/clarita-carlos-tells-pinoys-what-the-real-enemy-is,5 days ago
253,"Good Shepherd Sunday, 59th World Day of Prayer for Vocations on April 30",https://mb.com.ph/2023/4/29/good-shepherd-sunday-59th-world-day-of-prayer-for-vocations-on-april-30,5 days ago
254,"5,887 out of 16,936 pass April 2023 Civil Engineers Licensure Exam — PRC",https://mb.com.ph/2023/4/29/5-887-out-of-16-936-pass-april-2023-civil-engineers-licensure-exam-prc-1,5 days ago
255,"Tourism stars, vloggers, influencers headline Go Negosyo's tourism summit 2023",https://mb.com.ph/2023/4/29/tourism-stars-vloggers-influencers-headline-go-negosyo-s-tourism-summit-2023,5 days ago
256,Gov't prioritizing dev't of 2 new Maguindanao provinces — Marcos,https://mb.com.ph/2023/4/29/gov-t-prioritizing-dev-t-of-2-new-maguindanao-provinces-marcos,5 days ago
257,Marcos admin acts on Occidental Mindoro power crisis,https://mb.com.ph/2023/4/29/marcos-admin-acts-on-occidental-mindoro-power-crisis,5 days ago
258,DepEd releases draft of revised K to 10 curriculum. What’s new this time?,https://mb.com.ph/2023/4/29/dep-ed-releases-draft-of-k-to-10-curriculum-what-s-new-this-time,5 days ago
259,"PBBM to push for food, energy security at ASEAN Summit in Indonesia",https://mb.com.ph/2023/4/29/pbbm-to-push-for-food-energy-security-at-asean-summit-in-indonesia,5 days ago
260,Youth leader receives recognition for community service,https://mb.com.ph/2023/4/29/youth-leader-receives-recognition-for-community-service,5 days ago
261,"'Like father, like son': Marcos excited to reenact dad's 1978 jumpball toss for FIBAWorld Cup 2023",https://mb.com.ph/2023/4/29/like-father-like-son-marcos-excited-to-reenact-dad-s-1978-jumpball-toss-for-fiba-world-cup-2023,5 days ago
262,"Marcos-Biden meeting to create 'decent jobs with living wages' for Pinoys, says House leader",https://mb.com.ph/2023/4/28/marcos-biden-meeting-to-create-decent-jobs-with-living-wages-for-pinoys-says-house-leader,5 days ago
263,Magnitude 5.5 quake hits Occidental Mindoro,https://mb.com.ph/2023/4/28/magnitude-5-5-quake-hits-occidental-mindoro,5 days ago
264,P146.3-M Mega Lotto jackpot still up for grabs,https://mb.com.ph/2023/4/28/p146-3-m-mega-lotto-jackpot-still-up-for-grabs,5 days ago
265,"Guanzon's proposal to benefit 'unbanked' PWDs, seniors",https://mb.com.ph/2023/4/28/guanzon-s-proposal-to-benefit-unbanked-pw-ds-seniors,5 days ago
266,"PH, China blame each other over vessels' near-collision incident",https://mb.com.ph/2023/4/28/ph-china-pin-blame-on-each-other-over-vessels-near-collision-incident,5 days ago
267,"BI adds Bantag, Zulueta in HDO list",https://mb.com.ph/2023/4/28/bi-adds-bantag-zulueta-in-hdo-list,5 days ago
268,Hontiveros slams release of smuggled sugar; insists sugar order a req’t under law,https://mb.com.ph/2023/4/28/hontiveros-slams-release-of-smuggled-sugar-insists-sugar-order-a-req-t-under-law,5 days ago
269,Legarda pushes for immediate enactment of Zero Food Waste Act,https://mb.com.ph/2023/4/28/legarda-pushes-for-immediate-enactment-of-zero-food-waste-act,5 days ago
270,13 areas record heat indices above the ‘danger’ threshold on April 28,https://mb.com.ph/2023/4/28/13-areas-record-heat-indices-above-the-danger-threshold-on-april-28,5 days ago
271,Ship catches fire off Lapu Lapu City,https://mb.com.ph/2023/4/28/ship-catches-fire-off-lapu-lapu-city,5 days ago
272,"After US trip, Marcos to fly to UK, Indonesia",https://mb.com.ph/2023/4/28/after-us-trip-marcos-to-fly-to-uk-indonesia,5 days ago
273,Omicron subvariant ‘Arcturus’ could be driving rise in PH’s Covid-19 cases—expert,https://mb.com.ph/2023/4/28/omicron-subvariant-arcturus-could-be-driving-rise-in-ph-s-covid-19-cases-expert,5 days ago
274,Villar vows to continue support to Filipino farmers,https://mb.com.ph/2023/4/28/villar-vows-to-continue-support-to-filipino-farmers,5 days ago
275,DepEd’s ‘MATATAG’ Agenda programs receive support from local partners,https://mb.com.ph/2023/4/28/dep-ed-s-matatag-agenda-programs-receive-support-from-local-partners,5 days ago
276,Pimentel pushes for Code of Conduct in South China Sea,https://mb.com.ph/2023/4/28/pimentel-pushes-for-code-of-conduct-in-south-china-sea,5 days ago
277,'Bring home the bacon': Zubiri vouches for PBBM's success in upcoming US trip,https://mb.com.ph/2023/4/28/bring-home-the-bacon-zubiri-vouches-for-pbbm-s-success-in-upcoming-us-trip,5 days ago
278,"In aftermath of 'Amang', Villafuerte asks Senate to pass bill on permanent evacuation centers",https://mb.com.ph/2023/4/28/in-aftermath-of-amang-villafuerte-asks-senate-to-pass-bill-on-permanent-evacuation-centers,5 days ago
279,Marcos to raise defense treaty in US trip but specifics remain unknown,https://mb.com.ph/2023/4/28/marcos-to-raise-defense-treaty-in-us-trip-but-specifics-remain-unknown,5 days ago
280,Four Filipinos die in Taiwan factory fire,https://mb.com.ph/2023/4/28/four-filipinos-die-in-taiwan-factory-fire,5 days ago
281,CHR conducts own probe on killing of union organizer in Bacolod City,https://mb.com.ph/2023/4/28/chr-conducts-own-probe-on-killing-of-union-organizer-in-bacolod-city,5 days ago
282,"‘Uwi na lang, be safe’: Ople appeals to Pinoys in conflict-torn Sudan to return home to PH",https://mb.com.ph/2023/4/28/uwi-na-lang-be-safe-ople-appeals-to-pinoys-in-conflict-torn-sudan-to-return-home-to-ph,5 days ago
283,UP governance receives criticism after UP Diliman chancellorship appointment,https://mb.com.ph/2023/4/28/up-governance-receives-criticism-after-up-diliman-chancellorship-appointment,5 days ago
284,Marcos to meet Biden in Washington to reaffirm US-PH special ties,https://mb.com.ph/2023/4/28/marcos-to-meet-biden-in-washington-to-reaffirm-us-ph-special-ties,5 days ago
285,After ‘Balikatan’ comes ‘Cope Thunder’,https://mb.com.ph/2023/4/28/after-balikatan-comes-cope-thunder,5 days ago
286,DFA tells China: Respect PH rights over West PH Sea,https://mb.com.ph/2023/4/28/dfa-tells-china-respect-ph-rights-over-west-ph-sea,5 days ago
287,Marcos names new SRA chief,https://mb.com.ph/2023/4/28/marcos-names-new-sra-chief,5 days ago
288,"PH won't yield to intrusions, illegal actions in West PH Sea — DFA",https://mb.com.ph/2023/4/28/ph-won-t-yield-to-intrusions-illegal-actions-in-west-ph-sea-dfa,5 days ago
289,Health expert highlights importance of vaccine confidence,https://mb.com.ph/2023/4/28/health-expert-highlights-importance-of-vaccine-confidence,5 days ago
290,"MWSS appeals for regulation, not closure of establishments consuming huge volume of water – exec",https://mb.com.ph/2023/4/28/mwss-appeals-for-regulation-not-closure-of-establishments-consuming-huge-volume-of-water-exec,5 days ago
291,"Women’s group: ‘No better way to honor workers than to advance our fight for better living, working conditions’",https://mb.com.ph/2023/4/28/women-s-group-no-better-way-to-honor-workers-than-to-advance-our-fight-for-better-living-working-conditions,5 days ago
292,Senators urge gov’t to review PH policy with China after near-collision in West PH Sea,https://mb.com.ph/2023/4/28/senators-urge-gov-t-to-review-ph-policy-with-china-after-near-collision-in-west-ph-sea,5 days ago
293,Seaweed wine? Iloilo's new product to generate livelihood for coastal communities - DOST-PCHRD,https://mb.com.ph/2023/4/28/seaweed-wine-iloilo-s-new-product-to-generate-livelihood-for-coastal-communities-dost-pchrd,5 days ago
294,Army blames CPP-NPA-NDF for soldier’s killing in Occ. Mindoro,https://mb.com.ph/2023/4/28/army-blames-cpp-npa-ndf-for-soldier-s-killing-in-occ-mindoro,5 days ago
295,"TESDA to accept scholarship applicants, offer services nationwide on Labor Day",https://mb.com.ph/2023/4/28/tesda-to-accept-scholarship-applicants-offer-services-nationwide-on-labor-day,5 days ago
296,"Speaker asks telcos: Reveal total of postpaid subscribers, active but unlisted SIMs",https://mb.com.ph/2023/4/28/speaker-asks-telcos-reveal-total-of-postpaid-subscribers-active-but-unlisted-si-ms,5 days ago
297,PAO asks SC to consider public lawyers’ safety,https://mb.com.ph/2023/4/28/pao-asks-sc-to-consider-public-lawyers-safety,5 days ago
298,"US, BARMM launch new RORO services in Mindanao",https://mb.com.ph/2023/4/28/us-barmm-launch-new-roro-services-in-mindanao,5 days ago
299,496 Filipinos in Sudan evacuated — DFA,https://mb.com.ph/2023/4/28/half-of-filipinos-in-sudan-evacuated-dfa,5 days ago
300,Sweet craving: Cong Rufus professes love for wife...and cake,https://mb.com.ph/2023/4/28/sweet-craving-cong-rufus-professes-love-for-wife-and-cake,5 days ago
301,"Visayas, Mindanao may experience scattered rain showers over Labor Day weekend — PAGASA",https://mb.com.ph/2023/4/28/visayas-mindanao-may-experience-scattered-rain-showers-over-labor-day-weekend-pagasa,5 days ago
302,COA unearths ‘irregularities’ in hiring of Pampanga employees,https://mb.com.ph/2023/4/28/coa-unearths-irregularities-in-hiring-of-pampanga-employees,5 days ago
303,Hontiveros lauds MIAA move to retain CCTV footage for 90 days,https://mb.com.ph/2023/4/28/hontiveros-lauds-miaa-move-to-retain-cctv-footage-for-90-days,5 days ago
304,Poe urges new water management body to solve massive service interruptions quickly,https://mb.com.ph/2023/4/28/poe-urges-new-water-management-body-to-solve-massive-service-interruptions-quickly,5 days ago
305,PCG: 8.2 kms of shoreline in 2 Oriental Mindoro towns still contaminated by oil spill,https://mb.com.ph/2023/4/28/pcg-8-2-kms-of-shoreline-in-oriental-mindoro-still-contaminated-by-oil-spill,5 days ago
306,Romualdez says OFW families could be finding SIM registration difficult,https://mb.com.ph/2023/4/28/romualdez-says-ofw-families-could-be-finding-sim-registration-difficult,6 days ago
307,"PCG vessels confronted by Chinese navy, coast guard in WPS",https://mb.com.ph/2023/4/28/pcg-vessels-confronted-by-chinese-navy-coast-guard-in-wps,6 days ago
308,Ticket bought in Zamboanga yields new lotto millionaire,https://mb.com.ph/2023/4/28/ticket-bought-in-zamboanga-yields-new-lotto-millionaire,6 days ago
309,Marina teams up with France to boost PH maritime industry,https://mb.com.ph/2023/4/28/marina-teams-up-with-france-to-boost-ph-maritime-industry,6 days ago
310,Pro-OFW solon thankful of PH gov't efforts in conflict-torn Sudan,https://mb.com.ph/2023/4/28/pro-ofw-solon-thankful-of-ph-gov-t-efforts-in-conflict-torn-sudan,6 days ago
311,"DPWH improved road network spurs agri, tourism industry in Ilocos Norte town",https://mb.com.ph/2023/4/28/dpwh-improved-road-network-spurs-agri-tourism-industry-in-ilocos-norte-town,6 days ago
312,BI to deport two Korean fugitives,https://mb.com.ph/2023/4/28/bi-to-deport-two-korean-fugitives-1,6 days ago
313,Feast of Saint Catherine of Siena on April 29,https://mb.com.ph/2023/4/28/feast-of-saint-catherine-of-siena-on-april-29-1,6 days ago
314,Villar bats for use of digital copy of IDs in Gov’t transactions,https://mb.com.ph/2023/4/28/villar-bats-for-use-of-digital-copy-of-i-ds-in-gov-t-transactions,6 days ago
315,Bong Go renews call to DBM: ‘Give healthcare workers their unpaid Covid-19 allowances’,https://mb.com.ph/2023/4/28/bong-go-renews-call-to-dbm-give-healthcare-workers-their-unpaid-covid-19-allowances,6 days ago
316,Marcos vows major improvement at NAIA for easier travel,https://mb.com.ph/2023/4/28/marcos-vows-manila-airport-improvements-for-easier-travel,6 days ago
317,PBBM wants review of TIEZA's non-operating tourism zones,https://mb.com.ph/2023/4/28/pbbm-wants-review-of-tieza-s-non-operating-tourism-zones,6 days ago
318,Marcos commits to working with media to strengthen press freedom,https://mb.com.ph/2023/4/28/marcos-commits-to-working-with-media-to-strengthen-press-freedom,6 days ago
319,PBBM signs EO creating DENR’s water management office amid El Niño threat,https://mb.com.ph/2023/4/27/pbbm-signs-eo-creating-denr-s-water-management-office-amid-el-nino-threat,6 days ago
320,"DOH reports over 700 new Covid-19 cases; active infections near 5,000",https://mb.com.ph/2023/4/27/doh-reports-over-700-new-covid-19-cases-active-infections-near-5-000,6 days ago
321,Lone bettor wins P21.2-M Super Lotto 6/49 jackpot prize,https://mb.com.ph/2023/4/27/lone-bettor-wins-p21-2-m-super-lotto-6-49-jackpot-prize,6 days ago
322,"Metro Manila Covid-19 positivity rate increasing, may reach 20% — OCTA",https://mb.com.ph/2023/4/27/metro-manila-covid-19-positivity-rate-increasing-may-reach-20-octa,6 days ago
323,"Keep an eye on electric fan prices, Roman tells DTI",https://mb.com.ph/2023/4/27/keep-an-eye-on-electric-fan-prices-roman-tells-dti,6 days ago
324,UK eyes more trade opportunities with PH,https://mb.com.ph/2023/4/27/uk-eyes-more-trade-opportunities-with-ph,6 days ago
325,"Follow int'l standards vs biosafety threats, Salceda tells DA amid livestock concerns",https://mb.com.ph/2023/4/27/follow-int-l-standards-vs-biosafety-threats-salceda-tells-da-amid-livestock-concerns,6 days ago
326,"Marcos asks media to take lead in helping Filipinos discern real information, fake news, propaganda",https://mb.com.ph/2023/4/27/marcos-asks-media-to-take-lead-in-helping-filipinos-discern-real-information-fake-news-propaganda,6 days ago
327,"Progressive groups demand wage increase, lower food prices anew",https://mb.com.ph/2023/4/27/progressive-groups-demand-wage-increase-lower-food-prices-anew,6 days ago
328,'Naranasan ko po yan': Bosita blows lid off PNP 'quota system' during Duterte’s drug war,https://mb.com.ph/2023/4/27/naranasan-ko-po-yan-bosita-blows-lid-off-pnp-quota-system-during-duterte-s-drug-war,6 days ago
329,"Hold departure order issued vs Bantag, Zulueta",https://mb.com.ph/2023/4/27/hold-departure-order-issued-vs-bantag-zulueta,6 days ago
330,Group reiterates call to junk K to 12 program,https://mb.com.ph/2023/4/27/group-reiterates-call-to-junk-k-to-12-program,6 days ago
331,"DOJ orders probe, case build-up on killing of union organizer in Bacolod City",https://mb.com.ph/2023/4/27/doj-orders-probe-case-build-up-on-killing-of-union-organizer-in-bacolod-city,6 days ago
